stud_id,g1a,g2a,g3a,g4a,g5a,g_total,s1,s2,s3,s4,chinese,english,matha,mathb,mathc,track,indrg,indrs,ind42
13172,13,13,12,11,14,63,85.629997253418,57.5,39.2999992370605,0, , , , , ,3.考試分發,1,1,0
13178,12,7,8,10,13,50,57.4000015258789,32.560001373291,28.2000007629395,0, , , , , ,3.考試分發,1,1,0
13180,12,10,8,12,10,52,59.5999984741211,30.8899993896484,0,55.2999992370605, , , , , ,3.考試分發,1,1,0
13183,11,12,12,8,11,54,52.2299995422363,51.5,71.1999969482422,70, , , , , ,3.考試分發,1,1,0
13185,12,12,4,7,6,41, , , , , , , , , ,2.個人申請,1,0,0
13186,10,3,3,9,7,32, , , , , , , , , ,4.獨立招生,1,0,0
13188,10,10,10,10,12,52, , , , , , , , , ,1.學校推薦,1,0,0
13202,13,12,10,11,12,58, , , , , , , , , ,2.個人申請,1,0,0
13208,13,9,4,13,9,48,66.7300033569336,27.5599994659424,0,14, , , , , ,3.考試分發,1,1,0
13213,14,11,7,9,10,51,77.4700012207031,43.060001373291,41.7999992370605,53.0999984741211, , , , , ,3.考試分發,1,1,0
13215, , , , , , , , , , ,30,24, ,24, ,-,0,0,1
13216,9,10,8,11,12,50,47.8699989318848,14.2200002670288,36.4000015258789,0, , , , , ,3.考試分發,1,1,0
13219,14,12,12,14,15,67,74.6999969482422,59.7799987792969,76.1999969482422,69.5999984741211, , , , , ,3.考試分發,1,1,0
13228,13,9,10,13,11,56, , , , , , , , , ,2.個人申請,1,0,0
13246,8,11,6,10,7,42,52.5999984741211,54.939998626709,3,30, , , , , ,3.考試分發,1,1,0
13251, , , , , , , , , , ,80,60,88, , ,1.學校推薦,0,0,1
13256, , , , , , , , , , ,80,68,48, , ,1.學校推薦,0,0,1
13257, , , , , , , , , , ,78,50,88, , ,3.考試分發,0,0,1
13261, , , , , , , , , , ,64,44, ,84, ,3.考試分發,0,0,1
13262, , , , , , , , , , ,58,20, ,12, ,1.學校推薦,0,0,1
13266, , , , , , , , , , ,76,80,92, , ,3.考試分發,0,0,1
13267,10,8,2,10,6,36,42.4000015258789,16,0,16.7999992370605, , , , , ,3.考試分發,1,1,0
13268,11,6,5,9,7,38,47.4000015258789,12, ,23.3999996185303, , , , , ,3.考試分發,1,1,0
13269,12,12,15,13,14,66,63.1300010681152,68.5,77.9000015258789,0, , , , , ,3.考試分發,1,1,0
13282,8,5,4,6,5,28, , , , ,68,60, ,28, ,1.學校推薦,1,0,1
13285, , , , , , , , , , ,74,80,80, , ,1.學校推薦,0,0,1
13288,8,8,6,8,9,39,28.3299999237061,34.2200012207031,16.6000003814697,26.7999992370605, , , , , ,3.考試分發,1,1,0
13291,12,9,5,11,10,47,59.1300010681152,33.8899993896484,0,38, , , , , ,3.考試分發,1,1,0
13297, , , , , , , , , , ,80,62, ,44, ,3.考試分發,0,0,1
13312, , , , , , , , , , ,80,40,36, , ,3.考試分發,0,0,1
13313,12,10,6,13,8,49,57,25, ,47, , , , , ,3.考試分發,1,1,0
13322, , , , , , , , , , ,62,44, ,28, ,-,0,0,1
13324,13,9,9,13,10,54,72.370002746582,40.7200012207031,0,29.7000007629395, , , , , ,3.考試分發,1,1,0
13340,11,5,7,12,12,47,49.2700004577637,6.55999994277954,33.0999984741211,49.0999984741211, , , , , ,3.考試分發,1,1,0
13341,11,11,6,10,10,48,59.3300018310547,41.1699981689453,54.5999984741211,61.7999992370605, , , , , ,3.考試分發,1,1,0
13353,13,12,5,12,8,50, , , , , , , , , ,1.學校推薦,1,0,0
13354,12,15,13,13,15,68, , , , , , , , , ,2.個人申請,1,0,0
13358,8,6,3,6,5,28, , , , ,54,64, ,60, ,1.學校推薦,1,0,1
13359,11,5,5,9,7,37,43.3300018310547,8.10999965667725,0,23.2999992370605, , , , , ,3.考試分發,1,1,0
13363, , , , , , , , , , ,72,60, ,56, ,3.考試分發,0,0,1
13369, , , , , , , , , , ,78,90, ,92, ,1.學校推薦,0,0,1
13370, , , , , , , , , , ,80,84, ,64, ,3.考試分發,0,0,1
13376,13,12,7,11,9,52,53.8300018310547,44.1100006103516,0,43.7000007629395, , , , , ,3.考試分發,1,1,0
13377, , , , , , , , , , , , , , , ,2.個人申請,0,0,0
13378,12,8,5,13,12,50, , , , , , , , , ,1.學校推薦,1,0,0
13379,14,15,10,15,11,65, , , , , , , , , ,2.個人申請,1,0,0
13383, , , , , , , , , , , , , , , ,7.繁星計畫,0,0,0
13388, , , , , , , , , , ,90,68, ,76, ,1.學校推薦,0,0,1
13392,11,12,13,13,15,64,67.9000015258789,55.6699981689453,96.8000030517578,96.8000030517578, , , , , ,3.考試分發,1,1,0
13394,13,15,15,13,14,70,65.9700012207031,86,100,0, , , , , ,3.考試分發,1,1,0
13401, , , , , , , , , , ,68,86,88, , ,3.考試分發,0,0,1
13408, , , , , , , , , , ,56,30, ,36, ,3.考試分發,0,0,1
13412, , , , , , , , , , ,74,60, ,36, ,-,0,0,1
13413,13,14,11,14,15,67,55.2299995422363,71.1100006103516,64.5,0, , , , , ,3.考試分發,1,1,0
13432,12,9,4,9,9,43,53.2700004577637,34.2200012207031,0,40, , , , , ,3.考試分發,1,1,0
13441,13,7,5,15,10,50,55.7000007629395,24.2199993133545,0,14, , , , , ,3.考試分發,1,1,0
13444,9,7,4,8,6,34, , , , , , , , , ,3.考試分發,1,0,0
13448,13,8,6,14,13,54,60.7999992370605,25.1100006103516,35.2000007629395,57.2000007629395, , , , , ,3.考試分發,1,1,0
13459,11,7,2,8,4,32,41.7299995422363,10,0,11.1999998092651, , , , , ,3.考試分發,1,1,0
13478,12,8,4,10,10,44,41.6300010681152,53.3300018310547,41.2999992370605,57.5999984741211, , , , , ,3.考試分發,1,1,0
13479,13,9,12,13,13,60, , , , , , , , , ,2.個人申請,1,0,0
13480,12,11,11,12,9,55,71.5,41.1699981689453,0,69, , , , , ,3.考試分發,1,1,0
13489,11,10,10,12,12,55, , , , , , , , , ,2.個人申請,1,0,0
13497,15,14,14,13,15,71,81.4300003051758,72.4400024414063,49.5,89.8000030517578, , , , , ,3.考試分發,1,1,0
13500, , , , , , , , , , ,68,48, ,32, ,3.考試分發,0,0,1
13501,12,9,7,13,10,51,47.9000015258789,34.3899993896484,0,67.8000030517578, , , , , ,3.考試分發,1,1,0
13506,6,5,4,7,5,27, , , , , , , , , ,-,1,0,0
13507,12,6,4,10,9,41, , , , , , , , , ,-,1,0,0
13508,12,12,11,12,13,60,66.9700012207031,34.2200012207031,41.5999984741211,60.7999992370605, , , , , ,3.考試分發,1,1,0
13517,11,13,3,10,10,47,41.5699996948242,57,0,32.4000015258789, , , , , ,3.考試分發,1,1,0
13523,11,7,6,12,8,44, , , , , , , , , ,2.個人申請,1,0,0
13536,12,12,3,8,3,38, , , , , , , , , ,2.個人申請,1,0,0
13538,14,15,15,13,14,71, , , , , , , , , ,8.其他,1,0,0
13543,14,14,12,13,10,63,77.0999984741211,57.5,0,66.5999984741211, , , , , ,3.考試分發,1,1,0
13550,9,9,6,8,8,40,60.0999984741211,26.2800006866455,0,16, , , , , ,3.考試分發,1,1,0
13552,13,14,15,12,15,69, , , , , , , , , ,2.個人申請,1,0,0
13559, , , , , , , , , , ,36,16,40, , ,3.考試分發,0,0,1
13566, , , , , , , , , , ,74,54, ,80, ,1.學校推薦,0,0,1
13579,5,3,3,8,5,24, , , , , , , , , ,4.獨立招生,1,0,0
13593, , , , , , , , , , ,84,26,60, , ,3.考試分發,0,0,1
13606,15,15,12,14,13,69,80.629997253418,78.6699981689453,57.5999984741211,89.5999984741211, , , , , ,3.考試分發,1,1,0
13616,11,10,10,10,14,55, , , , , , , , , ,2.個人申請,1,0,0
13619,14,13,8,11,14,60,70.0999984741211,56.3300018310547,45.2000007629395,82.3000030517578, , , , , ,3.考試分發,1,1,0
13626,11,5,5,13,9,43,51.2000007629395,15,0,31.2999992370605, , , , , ,3.考試分發,1,1,0
13628,11,10,7,10,8,46,50,33.8899993896484,0,47.4000015258789, , , , , ,3.考試分發,1,1,0
13629,13,10,6,12,11,52,63.1300010681152,40.8300018310547,56.2000007629395,65.5, , , , , ,3.考試分發,1,1,0
13634,14,13,7,10,9,53, , , , , , , , , ,2.個人申請,1,0,0
13644, , , , , , , , , , , , , , , ,-,0,0,0
13650,12,11,6,11,8,48,61.7000007629395,42,0,56, , , , , ,3.考試分發,1,1,0
13657,13,11,12,10,10,56,63.3300018310547,41.6699981689453,64.9000015258789,44.7000007629395, , , , , ,3.考試分發,1,1,0
13660, , , , , , , , , , ,84,76,100, , ,1.學校推薦,0,0,1
13668,11,5,8,9,8,41, , , , , , , , , ,2.個人申請,1,0,0
13669,14,14,9,12,12,61,65.7300033569336,68.1699981689453,25,71, , , , , ,3.考試分發,1,1,0
13673,13,12,7,11,10,53,59.5999984741211,63.6699981689453,0,58, , , , , ,3.考試分發,1,1,0
13678,5,5,3,8,6,27, , , , , , , , , ,4.獨立招生,1,0,0
13692,11,14,8,12,13,58,67.0699996948242,55.6100006103516,49.7999992370605,34.4000015258789, , , , , ,3.考試分發,1,1,0
13697,11,11,6,12,9,49,52.4300003051758,45.2799987792969,0,15.8000001907349, , , , , ,3.考試分發,1,1,0
13699, , , , , , , , , , ,72,56, ,32, ,3.考試分發,0,0,1
13703, , , , , , , , , , ,82,44, ,48, ,3.考試分發,0,0,1
13717,14,12,10,12,14,62,69.129997253418,44.939998626709,64.6999969482422,79.5999984741211, , , , , ,3.考試分發,1,1,0
13721,10,4,3,10,7,34,33.1699981689453,0,0,29.7000007629395, , , , , ,3.考試分發,1,1,0
13725, , , , , , , , , , ,40,40, ,20, ,4.獨立招生,0,0,1
13731, , , , , , , , , , ,78,70, ,48, ,3.考試分發,0,0,1
13748,10,9,6,9,10,44, , , , , , , , , ,1.學校推薦,1,0,0
13750,5,4,4,8,4,25, , , , ,44,28, ,40, ,3.考試分發,1,0,1
13754,12,9,4,13,9,47, , , , , , , , , ,1.學校推薦,1,0,0
13774, , , , , , , , , , ,66,52,84, , ,3.考試分發,0,0,1
13783,8,5,5,7,9,34,44.6300010681152,6,29,28.1000003814697, , , , , ,3.考試分發,1,1,0
13785, , , , , , , , , , ,62,70, ,68, ,3.考試分發,0,0,1
13786,11,6,4,10,7,38,50.5999984741211,6.32999992370605,0,29.7000007629395, , , , , ,3.考試分發,1,1,0
13792,13,11,5,10,7,46,54.2999992370605,42.060001373291,0,37.5999984741211, , , , , ,3.考試分發,1,1,0
13793,13,10,7,10,11,51,51.2299995422363,35,34.2000007629395,52, , , , , ,3.考試分發,1,1,0
13798, , , , , , , , , , ,66,46, ,24, ,3.考試分發,0,0,1
13799,13,9,4,10,10,46,50.9300003051758,14.8299999237061,18.2000007629395,48.7999992370605,84,90, ,72, ,3.考試分發,1,1,1
13800,10,6,3,13,9,41,43.5699996948242,12.1700000762939,0,16, , , , , ,3.考試分發,1,1,0
13805, , , , , , , , , , ,56,36,44, , ,3.考試分發,0,0,1
13806,12,10,6,11,12,51, , , , , , , , , ,2.個人申請,1,0,0
13807,11,6,10,11,12,50, , , , , , , , , ,1.學校推薦,1,0,0
13810,11,10,6,13,9,49,66.9300003051758,35,0,46.5999984741211, , , , , ,3.考試分發,1,1,0
13811,10,5,4,8,5,32, , , , ,80,88, ,84, ,1.學校推薦,1,0,1
13816, , , , , , , , , , , , , , , ,-,0,0,0
13819,12,9,12,13,11,57, , , , , , , , , ,2.個人申請,1,0,0
13820,13,10,10,13,7,53,57.9000015258789,31.4400005340576,0,57.7000007629395, , , , , ,3.考試分發,1,1,0
13824,11,10,6,10,10,47,55.1300010681152,32.2799987792969,14.1999998092651,33, , , , , ,3.考試分發,1,1,0
13825,11,6,7,10,9,43,43.5699996948242,7.32999992370605,21,50.5999984741211, , , , , ,3.考試分發,1,1,0
13830,10,8,2,8,5,33,36.4300003051758,11.4399995803833,0,11, , , , , ,1.學校推薦,1,1,0
13831, , , , , , , , , , ,66,42,64, , ,3.考試分發,0,0,1
13838, , , , , , , , , , ,64,48, ,52, ,1.學校推薦,0,0,1
13839,13,7,6,11,8,45, , , , , , , , , ,2.個人申請,1,0,0
13842,8,6,2,7,5,28,46.3300018310547,16.4400005340576,0,11, , , , , ,3.考試分發,1,1,0
13848,11,6,6,10,8,41,52.2700004577637,14.3299999237061,0,26.5, , , , , ,3.考試分發,1,1,0
13849,8,3,5,7,5,28, , , , ,72,36,56, , ,1.學校推薦,1,0,1
13850,14,12,10,14,12,62,73.870002746582,47,63.5999984741211,82.8000030517578, , , , , ,3.考試分發,1,1,0
13861,13,6,8,10,11,48,57.4300003051758,15.8299999237061, ,61.2999992370605, , , , , ,3.考試分發,1,1,0
13863,12,14,10,12,10,58,62.7000007629395,81.5,0,57.0999984741211, , , , , ,3.考試分發,1,1,0
13865,11,4,6,10,8,39,42.1300010681152,12.6700000762939,0,23.2000007629395, , , , , ,3.考試分發,1,1,0
13870,9,9,6,10,9,43,57.8699989318848,29.5,0,28, , , , , ,3.考試分發,1,1,0
13871,12,9,9,13,12,55,55.1300010681152,27.0599994659424,0,78, , , , , ,3.考試分發,1,1,0
13873,10,7,8,11,11,47,58.7700004577637,20.6700000762939,38.9000015258789,0, , , , , ,3.考試分發,1,1,0
13876,11,11,6,12,7,47,57.4000015258789,32.060001373291,0,24, , , , , ,3.考試分發,1,1,0
13882,15,15,9,14,11,64, , , , , , , , , ,4.獨立招生,1,0,0
13883,10,10,7,11,10,48,49.3699989318848,29.3299999237061,0,35.9000015258789, , , , , ,3.考試分發,1,1,0
13887,12,5,7,8,6,38,53.8699989318848,20.1700000762939,26,31.2000007629395, , , , , ,3.考試分發,1,1,0
13888,12,7,6,7,5,37, , , , , , , , , ,2.個人申請,1,0,0
13890, , , , , , , , , , ,60,28,44, , ,3.考試分發,0,0,1
13895, , , , , , , , , , ,48,22,68, , ,3.考試分發,0,0,1
13900,14,14,9,14,11,62,81.9000015258789,73.1699981689453,0,51.5999984741211, , , , , ,3.考試分發,1,1,0
13901,6,3,0,5,4,18, , , , , , , , , ,4.獨立招生,1,0,0
13907,13,6,8,10,10,47,60.3699989318848,24.3899993896484,49.7000007629395,60.9000015258789, , , , , ,3.考試分發,1,1,0
13908, , , , , , , , , , ,64,30, ,44, ,3.考試分發,0,0,1
13916, , , , , , , , , , ,56,50,16, , ,3.考試分發,0,0,1
13926,14,14,13,14,13,68,72.9700012207031,65.5,53.0999984741211,0, , , , , ,3.考試分發,1,1,0
13933, , , , , , , , , , ,84,86, ,84, ,3.考試分發,0,0,1
13934, , , , , , , , , , ,76,80, ,76, ,1.學校推薦,0,0,1
13937,11,4,4,8,7,34, , , , , , , , , ,2.個人申請,1,0,0
13939,12,10,3,10,7,42,42.8699989318848,37.560001373291,0,32.7999992370605, , , , , ,3.考試分發,1,1,0
13949,12,9,5,14,10,50,55.0699996948242,26,0,41.5999984741211, , , , , ,3.考試分發,1,1,0
13952, , , , , , ,30.3999996185303,12.4399995803833,0,10.5, , , , , ,3.考試分發,0,1,0
13954,13,12,4,11,9,49,79.5299987792969,58.060001373291,0,55.2000007629395, , , , , ,3.考試分發,1,1,0
13966,11,8,5,9,7,40, , , , , , , , , ,2.個人申請,1,0,0
13969,11,6,3,12,10,42,53.8699989318848,9.27999973297119,0,26.7999992370605, , , , , ,3.考試分發,1,1,0
13972,6,4,3,7,4,24, , , , ,0,0, ,0, ,4.獨立招生,1,0,1
13985,8,4,1,7,5,25, , , , ,80,54, ,60, ,1.學校推薦,1,0,1
13996,13,10,4,10,7,44, , , , , , , , , ,2.個人申請,1,0,0
14007,11,8,6,8,7,40,45.7999992370605,20.6100006103516,8.60000038146973,0, , , , , ,3.考試分發,1,1,0
14011,10,10,5,12,7,44,47.2999992370605,38.060001373291, ,36.4000015258789, , , , , ,3.考試分發,1,1,0
14015,10,12,8,8,9,47,38.1300010681152,28.8299999237061,12.6000003814697,17.2999992370605, , , , , ,3.考試分發,1,1,0
14018, , , , , , , , , , ,56,74, ,76, ,5.技優入學,0,0,1
14025,9,6,3,10,6,34, , , , , , , , , ,2.個人申請,1,0,0
14026,7,5,1,9,7,29,38,2, ,22, , , , , ,-,1,1,0
14029,13,11,7,12,8,51, , , , , , , , , ,3.考試分發,1,0,0
14035,12,12,7,10,11,52,69.1999969482422,56.8899993896484,25.6000003814697,56.2999992370605, , , , , ,3.考試分發,1,1,0
14039,12,15,13,14,14,68,62.7299995422363,72.5,76.5,0, , , , , ,3.考試分發,1,1,0
14048,12,12,6,9,7,46,42.7700004577637,46.6100006103516, ,37.7999992370605, , , , , ,3.考試分發,1,1,0
14059,14,15,7,11,9,56,67.4300003051758,77,0,52.2000007629395, , , , , ,3.考試分發,1,1,0
14064,15,15,8,15,8,61,83.2699966430664,66.3300018310547,0,40.4000015258789, , , , , ,3.考試分發,1,1,0
14065,12,6,6,11,10,45,63.0699996948242,6.67000007629395,26.7999992370605,40.7999992370605, , , , , ,3.考試分發,1,1,0
14069,13,10,6,11,9,49, , , , , , , , , ,1.學校推薦,1,0,0
14071,14,14,7,15,11,61,74.2699966430664,82.8300018310547,0,59.2999992370605, , , , , ,3.考試分發,1,1,0
14077,12,6,6,10,10,44,51.7999992370605,21.1100006103516,29.3999996185303,27, , , , , ,3.考試分發,1,1,0
14078, , , , , , , , , , ,30,32, ,16, ,-,0,0,1
14081,13,12,10,10,11,56,59.9300003051758,61.5,18.6000003814697,54.5999984741211, , , , , ,3.考試分發,1,1,0
14083,14,12,11,9,11,57,72.2699966430664,73,68.1999969482422,86.8000030517578, , , , , ,3.考試分發,1,1,0
14084, , , , , , , , , , , , , , , ,-,0,0,0
14088,14,14,14,11,12,65,81.3000030517578,59.1699981689453,78.8000030517578,88, , , , , ,3.考試分發,1,1,0
14091,12,8,6,9,10,45,55.4700012207031,26.2800006866455,17.3999996185303,58.2000007629395, , , , , ,3.考試分發,1,1,0
14092,13,8,4,6,7,38, , , , ,76,92, ,72, ,3.考試分發,1,0,1
14102, , , , , , , , , , ,36,36, ,16, ,-,0,0,1
14105, , , , , , , , , , , , , , , ,-,0,0,0
14112,12,13,11,10,10,56,52.7299995422363,41.560001373291,38.5999984741211,78.5999984741211, , , , , ,3.考試分發,1,1,0
14113,13,6,6,8,7,40, , , , , , , , , ,1.學校推薦,1,0,0
14116,14,13,4,13,8,52,67.3300018310547,59.5,0,55.4000015258789, , , , , ,3.考試分發,1,1,0
14121,13,15,14,13,15,70,78.4300003051758,75.1699981689453,91.5999984741211,0, , , , , ,3.考試分發,1,1,0
14125, , , , , , , , , , , , , , , ,-,0,0,0
14134,15,12,6,15,10,58,70.129997253418,55,0,52.5999984741211, , , , , ,3.考試分發,1,1,0
14135,12,10,8,12,8,50,58.7000007629395,53.939998626709,0,36.5999984741211, , , , , ,3.考試分發,1,1,0
14142,13,10,6,12,8,49,68.5999984741211,26.5599994659424,0,24.8999996185303, , , , , ,3.考試分發,1,1,0
14146, , , , , , , , , , ,68,34, ,24, ,-,0,0,1
14153, , , , , , , , , , , , , , , ,-,0,0,0
14157,11,8,7,10,12,48,53.4300003051758,20.2199993133545,42.4000015258789,71.0999984741211, , , , , ,3.考試分發,1,1,0
14160, , , , , , , , , , ,62,32,64, , ,3.考試分發,0,0,1
14161,11,7,11,12,12,53,59.1300010681152,26.1700000762939,39.2000007629395,85, , , , , ,3.考試分發,1,1,0
14167,14,11,4,12,9,50, , , , , , , , , ,2.個人申請,1,0,0
14171,9,5,4,12,7,37,56.8300018310547,9.5600004196167,0,18.5, , , , , ,3.考試分發,1,1,0
14177,8,7,4,8,10,37,29.3299999237061,7.8899998664856,0,17.3999996185303, , , , , ,3.考試分發,1,1,0
14181,12,5,4,8,7,36,61.5299987792969,19.1700000762939,0,28.7999992370605, , , , , ,3.考試分發,1,1,0
14188,3,5,1,6,9,24, , , , , , , , , ,-,1,0,0
14198,12,10,7,10,11,50,64.8300018310547,49.1699981689453,27.3999996185303,81, , , , , ,3.考試分發,1,1,0
14203,12,8,8,12,13,53,74.5699996948242,33.6699981689453,59,58.0999984741211, , , , , ,3.考試分發,1,1,0
14209,11,10,2,9,5,37,64.5299987792969,32.060001373291,0,10.8000001907349, , , , , ,3.考試分發,1,1,0
14211, , , , , , , , , , ,46,38, ,52, ,-,0,0,1
14212,9,8,6,10,10,43,34.7700004577637,7.05999994277954,19.2999992370605,63.7999992370605, , , , , ,3.考試分發,1,1,0
14214, , , , , , , , , , , , , , , ,-,0,0,0
14215,13,6,3,10,8,40, , , , , , , , , ,-,1,0,0
14222,10,9,4,9,9,41,54.9000015258789,17.5,8.60000038146973,16.7999992370605, , , , , ,3.考試分發,1,1,0
14224, , , , , , , , , , ,32,38, ,36, ,1.學校推薦,0,0,1
14225, , , , , , , , , , ,50,42, ,16, ,-,0,0,1
14229,14,12,8,12,8,54, , , , , , , , , ,1.學校推薦,1,0,0
14231,12,6,8,14,10,50,57.9700012207031,17.5,0,63.7000007629395, , , , , ,3.考試分發,1,1,0
14239, , , , , , , , , , , , , , , ,-,0,0,0
14248, , , , , , , , , , ,54,30,16, , ,1.學校推薦,0,0,1
14256,9,11,10,10,12,52,57.4700012207031,49.1100006103516,55.7999992370605,48, , , , , ,3.考試分發,1,1,0
14280,13,13,12,11,13,62, , , , , , , , , ,2.個人申請,1,0,0
14287,12,6,7,10,12,47,56.2299995422363,13.1700000762939,54.7999992370605,83.1999969482422, , , , , ,3.考試分發,1,1,0
14288,14,15,15,15,15,74, , , , , , , , , ,2.個人申請,1,0,0
14291,14,12,6,10,10,52,67.6999969482422,42.060001373291,0,50.4000015258789, , , , , ,3.考試分發,1,1,0
14295,11,9,4,9,5,38,39.1300010681152,33.6100006103516,0,9.30000019073486, , , , , ,3.考試分發,1,1,0
14302, , , , , , , , , , ,78,88, ,60, ,1.學校推薦,0,0,1
14303,12,13,7,9,10,51,45.9000015258789,50.1100006103516,54.5999984741211,27, , , , , ,3.考試分發,1,1,0
14307, , , , , , , , , , ,30,22,36, , ,3.考試分發,0,0,1
14309, , , , , , , , , , ,36,26,32, , ,-,0,0,1
14310,12,9,6,9,11,47,55.2000007629395,29.5,0,48.4000015258789, , , , , ,3.考試分發,1,1,0
14313,11,11,6,11,7,46,42.7299995422363,54.6100006103516,0,53.7000007629395, , , , , ,3.考試分發,1,1,0
14315,10,12,5,12,8,47, , , , , , , , , ,2.個人申請,1,0,0
14316,14,15,6,14,12,61, , , , , , , , , ,2.個人申請,1,0,0
14317, , , , , , , , , , , , , , , ,4.獨立招生,0,0,0
14326,13,12,6,11,8,50, , , , , , , , , ,1.學校推薦,1,0,0
14327,13,8,5,11,5,42, , , , , , , , , ,1.學校推薦,1,0,0
14369, , , , , , , , , , ,32,24, ,32, ,-,0,0,1
14371, , , , , , , , , , ,24,34, ,24, ,2.個人申請,0,0,1
14374,13,6,6,11,9,45,50.5999984741211,10.6099996566772,0,24.7999992370605, , , , , ,3.考試分發,1,1,0
14377,14,12,15,13,15,69,63.2299995422363,56.939998626709,89.3000030517578,0, , , , , ,3.考試分發,1,1,0
14380, , , , , , , , , , ,76,86, ,68, ,-,0,0,1
14382,11,10,13,13,14,61, , , , , , , , , ,8.其他,1,0,0
14384,14,13,11,10,13,61,70.5999984741211,51.8899993896484,56.2000007629395,93, , , , , ,3.考試分發,1,1,0
14386,12,5,8,9,10,44, , , , ,74,52,64, , ,-,1,0,1
14398, , , , , , , , , , ,80,64,88, , ,1.學校推薦,0,0,1
14409,13,15,14,14,12,68,76.2699966430664,95,0,84, , , , , ,3.考試分發,1,1,0
14412, , , , , , , , , , ,74,42,76, , ,1.學校推薦,0,0,1
14414,10,10,8,11,10,49,65.370002746582,48.3300018310547,27.8999996185303,73, , , , , ,3.考試分發,1,1,0
14421, , , , , , , , , , ,78,76, ,56, ,3.考試分發,0,0,1
14424,13,12,12,14,13,64, , , , , , , , , ,2.個人申請,1,0,0
14425, , , , , , , , , , ,72,64,96, , ,3.考試分發,0,0,1
14428,9,4,3,6,6,28, , , , , , , , , ,4.獨立招生,1,0,0
14435,12,8,5,15,11,51, , , , , , , , , ,2.個人申請,1,0,0
14437,10,2,6,10,10,38,39.5999984741211,11.3299999237061,21.8999996185303,34.5, , , , , ,3.考試分發,1,1,0
14438,12,11,10,10,12,55,55.2299995422363,33.2799987792969,46.7000007629395,54.7999992370605, , , , , ,3.考試分發,1,1,0
14465, , , , , , , , , , ,82,64,80, , ,3.考試分發,0,0,1
14470,13,13,11,11,14,62,66.4700012207031,49.5,45.4000015258789,60.7999992370605, , , , , ,3.考試分發,1,1,0
14475,13,13,4,11,6,47, , , , , , , , , ,2.個人申請,1,0,0
14476,13,11,14,11,14,63,65.5699996948242,46.3300018310547,56.4000015258789,100, , , , , ,3.考試分發,1,1,0
14481,9,7,6,9,8,39,51.9300003051758,28.0599994659424,37.5,57.5999984741211, , , , , ,3.考試分發,1,1,0
14487,13,10,10,11,9,53,61.9700012207031,28.7800006866455,35.5999984741211,44.0999984741211, , , , , ,3.考試分發,1,1,0
14494,12,13,14,12,13,64, , , , , , , , , ,2.個人申請,1,0,0
14500, , , , , , , , , , , , , , , ,-,0,0,0
14501,10,9,7,11,7,44,57.9300003051758,28.5,0,37.5999984741211, , , , , ,3.考試分發,1,1,0
